DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,avg_arrival_time,std_arrival_time,avg_work_hours,absence_rate,Attrition
9,3,3,98880,6.0,15,0,20.0,2.0,4,1.0,3.0,4.0,4.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.983333333333333,0.26931454673840066,6.890321256038647,0.11877394636015326,0
8,3,1,86280,2.0,20,0,8.0,2.0,6,1.0,0.0,3.0,3.0,3.0,2,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.970726495726495,0.26894838251349057,9.295999525166192,0.10344827586206895,1
1,3,4,28670,0.0,24,0,3.0,4.5,2,2.0,2.0,3.0,2.0,3.0,3,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.97459349593496,0.29121948938227527,10.806078364950316,0.05747126436781613,0
10,2,1,53730,1.0,12,1,1.0,2.0,1,0.0,0.0,3.0,2.0,3.0,3,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.997463768115942,0.28688727909858996,5.995219806763284,0.11877394636015326,1
1,3,2,66670,8.5,12,1,6.0,4.5,3,1.0,2.0,4.0,4.0,3.0,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,10.000204081632655,0.2819981463361171,7.788609977324263,0.06130268199233713,0
29,3,3,50030,8.5,15,0,10.0,2.0,1,0.0,0.0,3.0,2.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.975706214689266,0.2698011181343696,7.717707156308851,0.09578544061302685,0
2,3,1,23670,2.0,12,1,5.0,2.0,5,0.0,4.0,4.0,2.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,9.991025641025642,0.2862909543562309,6.189450379867046,0.10344827586206895,0
2,2,3,28580,1.0,12,0,7.0,2.0,7,0.0,7.0,2.0,4.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.955316091954023,0.2862875369519291,7.120614224137931,0.11111111111111116,0
2,3,2,52040,8.0,14,1,26.0,3.0,5,0.0,0.0,2.0,3.0,3.0,3,3,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,9.983055555555556,0.2916391366432242,7.825193287037037,0.08045977011494254,0
1,2,1,41050,4.0,22,1,18.0,2.0,7,0.0,7.0,3.0,4.0,2.0,3,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.986476608187134,0.27641172008454096,7.619401803118908,0.12643678160919536,0
15,2,1,96790,4.0,12,0,6.0,1.0,2,2.0,2.0,4.0,3.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,10.002635327635328,0.2852709760418609,6.002463200379867,0.10344827586206895,0
7,3,1,56170,8.0,25,1,9.0,3.0,5,0.0,4.0,1.0,4.0,2.0,3,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9.982411347517731,0.2611117495242783,9.113126477541371,0.09961685823754785,1
26,3,1,104480,2.0,13,0,28.5,3.0,5,1.0,2.0,3.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.969985875706215,0.2773303153616059,8.684139595103579,0.09578544061302685,0
1,3,5,28970,1.0,18,3,5.0,4.0,5,0.0,3.0,4.0,3.0,4.0,3,3,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,10.003985507246377,0.2880690954748427,9.993131642512077,0.11877394636015326,0
3,3,2,59680,1.0,13,0,1.0,3.0,1,0.0,0.0,3.0,2.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.989754689754688,0.2905240765894495,6.900539923039923,0.11494252873563215,0
14,3,2,75100,0.0,18,3,7.0,3.0,6,0.0,4.0,3.0,4.0,3.0,3,3,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,9.971736111111111,0.28704962061817835,6.999357638888889,0.08045977011494254,1
16,5,1,29910,1.0,19,2,2.0,3.0,2,1.0,2.0,1.0,2.0,3.0,2,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,9.97135642135642,0.2770329118484557,6.286230158730159,0.11494252873563215,0
1,3,5,165835,1.0,12,1,10.0,3.0,10,7.5,0.0,2.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.956709039548022,0.26986722607590025,6.3661511299435025,0.09578544061302685,0
3,2,3,11290,8.5,19,0,3.0,2.0,1,0.0,0.0,3.0,4.0,3.0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.966805555555556,0.2838681131921602,8.19166087962963,0.08045977011494254,1
10,1,1,133410,1.0,14,1,18.0,3.0,18,7.5,14.5,4.0,1.0,2.0,3,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.978472222222223,0.2941779383013497,6.4520891203703705,0.08045977011494254,0
6,2,3,43320,7.0,14,2,8.0,3.0,5,1.0,3.0,4.0,2.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.99644927536232,0.27576931531841137,6.682986714975845,0.11877394636015326,0
2,3,4,110310,3.0,12,1,8.0,2.0,5,1.0,2.0,2.0,1.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.968156028368796,0.29659976238339614,7.4826477541371155,0.09961685823754785,0
9,1,3,44400,2.0,11,1,18.0,3.0,1,0.0,1.0,3.0,2.0,2.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.975714285714286,0.2823246268036456,9.920131519274376,0.06130268199233713,0
10,2,1,46170,1.0,11,0,25.0,2.0,18,3.0,9.0,1.0,2.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,9.990141843971632,0.27365049822523874,7.4156382978723405,0.09961685823754785,0
6,2,1,26470,6.0,13,0,20.0,2.0,1,0.0,0.0,2.0,3.0,3.0,2,3,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9.97436974789916,0.28493828479414124,7.4953384687208215,0.08812260536398464,0
9,3,2,63230,4.0,23,1,24.0,2.0,4,1.0,2.0,1.0,1.0,2.0,2,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10.011380323054333,0.292404593260395,5.998969652471855,0.13026819923371646,0
28,3,1,56770,8.5,20,1,6.0,3.0,3,1.0,2.0,3.0,3.0,3.0,3,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.997934472934475,0.2790392562217072,6.85954534662868,0.10344827586206895,0
10,4,3,21870,1.0,15,1,13.0,2.0,13,3.0,12.0,2.0,1.0,1.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.987284482758621,0.2658400816698682,6.131909722222222,0.11111111111111116,0
14,3,1,37480,7.0,14,2,10.0,3.0,3,1.0,2.0,4.0,4.0,3.0,2,3,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,9.98208516886931,0.2837618806444779,7.67480543318649,0.13026819923371646,0
27,4,2,39770,4.0,18,1,8.0,3.0,5,0.0,2.0,3.0,3.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,9.986344537815127,0.27768894027896546,8.878969421101774,0.08812260536398464,0
7,2,1,86330,1.0,19,1,5.0,2.0,5,1.0,3.0,2.0,4.0,3.0,4,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.984913793103448,0.2855547283406631,10.89584530651341,0.11111111111111116,0
1,3,3,20080,3.0,22,0,15.0,4.5,13,7.5,7.0,2.0,3.0,3.0,2,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.975107296137338,0.27831561033322866,10.692001669051026,0.10727969348659006,0
24,1,3,44400,1.0,13,1,4.0,2.0,4,3.0,2.0,4.0,1.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.039527701045404,0.2618669213776046,7.060316091954023,0.11111111111111116,0
26,4,1,30670,1.0,20,1,21.0,4.5,18,1.0,6.0,2.0,3.0,3.0,1,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.98204081632653,0.2779575326346258,9.009179138321995,0.06130268199233713,0
20,4,3,53210,8.5,14,0,28.5,1.0,7,7.0,7.0,3.0,1.0,2.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10.015481171548116,0.2562382077972165,7.420447466294746,0.08429118773946365,0
5,4,2,54100,0.0,17,1,6.0,2.0,5,4.0,4.0,2.0,3.0,3.0,3,3,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,9.990748299319726,0.27663347067465566,7.585973922902495,0.06130268199233713,0
7,3,3,27820,1.0,14,0,10.0,2.0,10,0.0,7.0,2.0,1.0,3.0,2,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9.97600276625173,0.2714104483504589,6.624136698939603,0.07662835249042144,0
7,3,3,119570,1.0,13,0,10.0,2.0,10,1.0,8.0,3.0,1.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10.000353107344633,0.2675713688577009,6.192764830508475,0.09578544061302685,0
5,2,3,26600,5.0,13,0,6.0,3.0,2,0.0,2.0,1.0,1.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.99710451977401,0.27900082852060154,6.472303436911488,0.09578544061302685,1
26,2,2,33750,2.0,21,0,28.0,2.0,5,0.0,4.0,4.0,3.0,3.0,2,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9.993964334705076,0.28243280096450407,8.195051440329218,0.06896551724137934,0
2,3,1,50980,3.0,14,1,8.0,4.0,2,0.0,2.0,1.0,4.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.99113924050633,0.29671977215092427,6.787695733708392,0.09195402298850575,0
12,3,2,48780,2.0,11,1,28.5,3.0,5,1.0,4.0,4.0,4.0,1.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.006241134751773,0.2788037608195771,7.3021394799054375,0.09961685823754785,0
10,3,2,28370,2.0,13,1,19.0,0.5,5,0.0,2.0,1.0,3.0,3.0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,9.97904148783977,0.27872896153666804,6.822407010014307,0.10727969348659006,0
25,3,1,24060,2.0,20,1,11.0,4.5,5,0.0,2.0,3.0,4.0,3.0,3,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.988550724637681,0.28156495168164003,7.322458937198068,0.11877394636015326,0
10,3,1,22690,5.0,18,1,28.5,4.0,18,7.5,10.0,1.0,1.0,1.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.99022988505747,0.28153079935191644,6.164361829501916,0.11111111111111116,0
19,4,1,41080,2.0,14,0,19.0,4.5,10,0.0,8.0,3.0,3.0,2.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,10.009353023909986,0.26592933655393636,7.610284810126583,0.09195402298850575,0
18,4,4,132060,0.0,13,2,7.0,2.0,6,0.0,4.0,4.0,4.0,4.0,3,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.964775910364146,0.2923022750325513,6.5951353874883285,0.08812260536398464,0
27,2,1,104220,1.0,17,1,6.0,0.5,5,1.0,4.0,1.0,2.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.01271186440678,0.2796373704306691,10.648925376647835,0.09578544061302685,1
5,3,2,137440,0.0,20,1,3.0,3.0,2,1.0,0.0,4.0,3.0,2.0,3,4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.995374449339206,0.26112775286580153,6.20442731277533,0.13026819923371646,1
3,3,2,49070,1.0,11,1,1.0,3.0,1,0.0,0.0,4.0,4.0,3.0,3,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,10.01336146272855,0.25979783382395916,8.591902250351618,0.09195402298850575,0
26,4,1,34820,0.0,18,1,21.0,2.0,18,1.0,12.0,3.0,3.0,3.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.987681159420289,0.28114004201512904,6.001353864734299,0.11877394636015326,0
3,2,4,24360,1.0,24,0,3.0,2.0,3,0.0,2.0,1.0,4.0,1.0,4,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.995594713656388,0.2621908231419928,6.281751101321586,0.13026819923371646,0
15,3,2,23800,4.0,18,3,9.0,2.0,5,1.0,4.0,3.0,4.0,1.0,2,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.994800569800569,0.27319491788202194,7.9055698005698005,0.10344827586206895,0
8,3,3,165835,1.0,11,0,10.0,3.0,10,0.0,7.0,2.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.019628099173554,0.30674633546322216,7.175699035812673,0.07279693486590033,0
19,4,3,17900,5.0,16,1,6.0,4.0,2,1.0,1.0,3.0,2.0,4.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.007243319268635,0.278105298106467,6.651255274261604,0.09195402298850575,1
4,3,1,76440,1.0,15,2,1.0,2.0,1,0.0,0.0,1.0,4.0,4.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.039527701045404,0.27550221590006996,7.906068376068376,0.10344827586206895,1
2,4,3,51310,0.0,15,1,10.0,2.0,9,7.0,8.0,3.0,1.0,3.0,3,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.010251046025104,0.2809559714728111,6.718815667131567,0.08429118773946365,0
2,2,4,63060,3.0,12,1,28.5,3.0,1,0.0,0.0,1.0,4.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.97994227994228,0.2723919748418766,6.290588023088023,0.11494252873563215,0
10,4,3,47870,0.0,12,0,28.0,3.0,18,7.5,7.0,2.0,3.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,9.970781893004116,0.27153608800753026,7.178114997713763,0.06896551724137934,0
10,2,3,165835,0.0,22,1,12.0,3.0,11,6.0,7.0,3.0,4.0,2.0,3,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9.99472222222222,0.27640418169158326,6.286431712962963,0.08045977011494254,0
16,3,4,23390,4.0,20,0,22.0,4.0,18,7.5,11.0,3.0,1.0,4.0,3,4,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.00180375180375,0.27644721166274105,7.217978595478596,0.11494252873563215,0
1,3,5,135700,5.0,16,2,20.0,2.0,5,0.0,4.0,1.0,4.0,3.0,2,3,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10.014420289855073,0.2886810629613281,7.809089371980676,0.11877394636015326,0
4,1,1,67120,6.0,21,1,26.0,3.0,3,0.0,1.0,1.0,3.0,1.0,2,4,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,9.9698347107438,0.28414629159653393,6.805152662993573,0.07279693486590033,0
15,2,2,54060,0.0,12,1,6.0,2.0,5,4.0,3.0,4.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.97065527065527,0.26631906505053715,6.484045584045584,0.10344827586206895,0
2,4,2,89380,7.0,11,3,19.0,2.0,1,0.0,0.0,3.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.990387275242048,0.27175448025949717,7.651214845550945,0.07662835249042144,0
8,2,1,24390,3.0,11,2,14.0,2.0,7,5.0,7.0,4.0,3.0,3.0,4,3,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9.996296296296295,0.2774475862989522,7.585962725546058,0.10344827586206895,0
2,3,1,88370,2.0,18,0,15.0,3.0,3,1.0,2.0,3.0,4.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.994159544159544,0.2813662782624,9.179540598290597,0.10344827586206895,0
7,3,2,53430,1.0,14,1,13.0,3.0,13,0.0,8.0,3.0,2.0,4.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,9.967937853107346,0.26719501541603063,6.37815324858757,0.09578544061302685,0
10,3,4,67280,7.0,22,0,15.0,2.0,7,7.0,7.0,2.0,3.0,4.0,2,4,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,9.98860398860399,0.27529972024824606,8.47764719848053,0.10344827586206895,1
5,4,2,66520,7.0,25,0,8.0,4.5,4,1.0,3.0,1.0,4.0,3.0,3,4,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,9.98155737704918,0.28358382679162636,6.965121812386157,0.06513409961685823,1
2,3,1,48500,0.0,12,1,4.0,4.0,3,1.0,2.0,4.0,2.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.957399723374825,0.2677527660401388,6.474620792992162,0.07662835249042144,0
12,2,2,28090,4.0,23,1,10.0,2.0,8,0.0,0.0,4.0,3.0,3.0,1,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10.018044077134986,0.27843240612464126,8.876004361799817,0.07279693486590033,0
22,2,2,56890,3.0,15,2,12.0,2.0,1,0.0,0.0,1.0,3.0,3.0,2,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.021198830409357,0.2734524389302876,6.58834186159844,0.12643678160919536,1
17,1,1,20010,8.5,22,1,11.0,4.5,3,0.0,2.0,2.0,1.0,3.0,4,4,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,10.019620253164558,0.27463500208731356,10.911756729846998,0.09195402298850575,1
2,4,1,29770,4.0,15,3,8.0,3.0,2,2.0,0.0,2.0,3.0,3.0,2,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.996327683615819,0.28820087223591634,7.810652071563088,0.09578544061302685,0
3,4,1,40250,1.0,11,0,10.0,3.0,10,7.5,7.0,2.0,4.0,2.0,3,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.9801912568306,0.2811509752896552,7.22925660291439,0.06513409961685823,0
7,3,2,37850,5.0,13,2,4.0,2.0,2,1.0,2.0,3.0,3.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.98846153846154,0.2676257924780984,6.419389838556505,0.10344827586206895,1
6,3,1,108540,2.0,14,1,14.0,4.5,9,6.0,7.0,2.0,4.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.998773448773449,0.27655958491244376,6.779623617123617,0.11494252873563215,0
1,3,1,120310,3.0,11,0,28.5,4.5,10,7.0,7.0,1.0,2.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.987464387464387,0.2633186282171669,7.390809591642925,0.10344827586206895,0
3,2,2,99360,7.0,17,1,16.0,2.0,14,1.0,10.0,4.0,4.0,3.0,2,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.015072463768115,0.2936161623878176,6.192049516908213,0.11877394636015326,0
22,3,1,29660,8.5,18,0,15.0,2.0,11,6.0,9.0,2.0,3.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10.010872675250358,0.26716198879848235,6.014660228898426,0.10727969348659006,0
15,3,2,25710,7.0,14,0,22.0,1.0,18,5.0,13.0,2.0,3.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.001707650273223,0.29227291202496924,7.3010291438979955,0.06513409961685823,0
